"THE Great Chewbaccas","Patrick Queen","LB","PIT","starter"
"THE Great Chewbaccas","Carlton Davis","DB","NE","starter"
"THE Great Chewbaccas","Jaxson Dart","QB","NYG","bench"
"THE Great Chewbaccas","Quinn Ewers","QB","MIA","bench"
"THE Great Chewbaccas","Tanner McKee","QB","PHI","bench"
"THE Great Chewbaccas","Brock Purdy","QB","SF","bench"
"THE Great Chewbaccas","Anthony Richardson","QB","IND","bench"
"THE Great Chewbaccas","Aaron Rodgers","QB","PIT","bench"
"THE Great Chewbaccas","Cooper Rush","QB","BAL","bench"
"THE Great Chewbaccas","Tyler Badie","RB","DEN","bench"
"THE Great Chewbaccas","Donovan Edwards","RB","NYJ","bench"
"THE Great Chewbaccas","Gus Edwards","RB","---","bench"
"THE Great Chewbaccas","Frank Gore Jr.","RB","BUF","bench"
"THE Great Chewbaccas","Justice Hill","RB","BAL","bench"
"THE Great Chewbaccas","Montrell Johnson Jr.","RB","PHI","bench"
"THE Great Chewbaccas","Damien Martinez","RB","SEA","bench"
"THE Great Chewbaccas","Elijah Mitchell","RB","KC","bench"
"THE Great Chewbaccas","Raheem Mostert","RB","LV","bench"
"THE Great Chewbaccas","Ronnie Rivers","RB","LAR","bench"
"THE Great Chewbaccas","Russell Gage","WR","SF","bench"
"THE Great Chewbaccas","Tyler Johnson","WR","NYJ","bench"
"THE Great Chewbaccas","A.T. Perry","WR","DEN","bench"
"THE Great Chewbaccas","Darius Slayton","WR","NYG","bench"
"THE Great Chewbaccas","Kyle Williams","WR","NE","bench"
"THE Great Chewbaccas","Olamide Zaccheaus","WR","CHI","bench"
"THE Great Chewbaccas","Jake Briningstool","TE","KC","bench"
"THE Great Chewbaccas","Will Dissly","TE","LAC","bench"
"THE Great Chewbaccas","Luke Farrell","TE","SF","bench"
"THE Great Chewbaccas","Oronde Gadsden II","TE","LAC","bench"
"THE Great Chewbaccas","Peyton Hendershot","TE","---","bench"
"THE Great Chewbaccas","Lucas Krull","TE","DEN","bench"
"THE Great Chewbaccas","Cade Stover","TE","HOU","bench"
"THE Great Chewbaccas","Logan Thomas","TE","SF","bench"
"THE Great Chewbaccas","Jared Wiley","TE","KC","bench"
"THE Great Chewbaccas","Brock Wright","TE","DET","bench"
"THE Great Chewbaccas","Younghoe Koo","K","ATL","bench"
"THE Great Chewbaccas","Cade York","K","---","bench"
"THE Great Chewbaccas","Jordan Hicks","LB","CLE","bench"
"THE Great Chewbaccas","Drue Tranquill","LB","KC","bench"
"THE Great Chewbaccas","Grant Delpit","DB","CLE","bench"
